day,car_number
20170224,17
20170224,13
20170224,16
20170224,21
20170224,14
20170224,14
20170224,16
20170224,12
20170224,1
20170224,2
20170224,3
20170224,4
20170224,1
20170224,2
20170224,2
20170224,1
20170224,2
20170224,5
20170224,3
20170224,4
20170224,4
20170224,1
20170224,28
20170224,33
20170224,25
20170224,34
20170224,27
20170224,22
20170224,24
20170224,27
20170224,25
20170224,23
20170224,25
20170224,26
20170224,24
20170224,18
20170224,20
20170224,9
20170224,9
20170224,4
20170224,8
20170224,9
20170224,11
20170224,7
20170224,12
20170224,14
20170224,18
20170224,16
20170224,12
20170224,7
20170224,21
20170224,20
20170224,16
20170224,21
20170224,15
20170224,16
20170224,12
20170224,18
20170224,20
20170224,15
20170224,26
20170224,13
20170224,23
20170224,19
20170224,23
20170224,18
20170224,18
20170224,20
20170224,14
20170224,17
20170224,10
20170224,17
20170224,19
20170224,16
20170224,18
20170224,13
20170224,23
20170224,12
20170224,16
20170224,12
20170224,13
20170224,10
20170224,6
20170224,6
20170224,6
20170224,9
20170224,11
20170224,8
20170224,10
20170224,6
20170224,9
20170224,8
20170224,17
20170224,23
20170224,15
20170224,18
20170224,7
20170224,13
20170224,17
20170224,11
20170224,13
20170224,13
20170224,15
20170224,16
20170224,10
20170224,10
20170224,15
20170224,15
20170224,17
20170224,18
20170224,15
20170224,11
20170224,18
20170224,16
20170224,21
20170224,23
20170224,33
20170224,22
20170224,18
20170224,14
20170224,28
20170224,39
20170224,25
20170224,30
20170224,32
20170224,32
20170224,35
20170224,33
20170224,16
20170224,28
20170224,36
20170224,29
20170224,19
20170224,22
20170224,15
20170224,16
20170224,18
20170224,13
20170224,10
20170224,16
20170224,14
20170224,13
20170224,11
20170224,11
20170224,15
20170224,9
20170224,7
20170224,15
20170224,17
20170224,12
20170224,18
20170224,13
20170224,12
20170224,11
20170224,17
20170224,12
20170224,15
20170224,12
20170224,8
20170224,11
20170224,7
20170224,15
20170224,30
20170224,19
20170224,16
20170224,18
20170224,11
20170224,16
20170224,21
20170224,28
20170224,18
20170224,17
20170224,17
20170224,18
20170224,20
20170224,21
20170224,8
20170224,8
20170224,6
20170224,12
20170224,4
20170224,11
20170224,6
20170224,12
20170224,2
20170224,10
20170224,9
20170224,6
20170224,4
20170224,10
20170224,41
20170224,40
20170224,43
20170224,37
20170224,35
20170224,28
20170224,40
20170224,36
20170224,22
20170224,27
20170224,40
20170224,31
20170224,30
20170224,31
20170224,22
20170224,13
20170224,11
20170224,17
20170224,10
20170224,8
20170224,18
20170224,20
20170224,15
20170224,14
20170224,18
20170224,19
20170224,18
20170224,15
20170224,8
20170224,11
20170224,9
20170224,10
20170224,7
20170224,7
20170224,12
20170224,11
20170224,11
20170224,11
20170224,12
20170224,14
20170224,11
20170224,10
20170224,13
20170224,14
20170224,10
20170224,5
20170224,7
20170224,13
20170224,10
20170224,7
20170224,10
20170224,4
20170224,4
20170224,2
20170224,3
20170224,4
20170225,12
20170225,9
20170225,4
20170225,5
20170225,4
20170225,3
20170225,7
20170225,6
20170225,9
20170225,7
20170225,3
20170225,2
20170225,0
20170225,1
20170225,1
20170225,0
20170225,2
20170225,2
20170225,2
20170225,7
20170225,2
20170225,3
20170225,2
20170225,2
20170225,0
20170225,3
20170225,1
20170225,0
20170225,13
20170225,6
20170225,7
20170225,5
20170225,10
20170225,10
20170225,10
20170225,13
20170225,8
20170225,6
20170225,2
20170225,7
20170225,10
20170225,7
20170225,9
20170225,10
20170225,9
20170225,8
20170225,8
20170225,6
20170225,19
20170225,13
20170225,11
20170225,11
20170225,5
20170225,7
20170225,11
20170225,10
20170225,4
20170225,5
20170225,4
20170225,5
20170225,3
20170225,1
20170225,1
20170225,2
20170225,6
20170225,2
20170225,3
20170225,1
20170225,4
20170225,3
20170225,2
20170225,3
20170225,5
20170225,1
20170225,7
20170225,7
20170225,3
20170225,1
20170225,5
20170225,8
20170225,9
20170225,5
20170225,3
20170225,5
20170225,1
20170225,7
20170225,8
20170225,3
20170225,9
20170225,7
20170225,6
20170225,6
20170225,2
20170225,2
20170225,8
20170225,7
20170225,3
20170225,3
20170225,7
20170225,6
20170225,5
20170225,4
20170225,5
20170225,8
20170225,3
20170225,1
20170225,5
20170225,3
20170225,1
20170225,3
20170225,6
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,0
20170225,7
20170225,10
20170225,7
20170225,3
20170225,6
20170225,4
20170225,3
20170225,3
20170225,5
20170225,7
20170225,3
20170225,3
20170225,1
20170225,2
20170225,10
20170225,7
20170225,4
20170225,6
20170225,12
20170225,9
20170225,9
20170225,11
20170225,5
20170225,5
20170225,9
20170225,10
20170225,14
20170225,6
20170225,4
20170225,5
20170225,4
20170225,5
20170225,7
20170225,2
20170225,6
20170225,5
20170225,4
20170225,8
20170225,5
20170225,2
20170225,6
20170225,2
20170225,13
20170225,7
20170225,19
20170225,10
20170225,8
20170225,11
20170225,4
20170225,11
20170225,13
20170225,6
20170225,9
20170225,13
20170225,6
20170225,10
20170225,5
20170225,5
20170225,3
20170225,4
20170225,3
20170225,4
20170225,3
20170225,7
20170225,8
20170225,1
20170225,10
20170225,8
20170225,6
20170225,10
20170225,4
20170225,5
20170225,8
20170225,4
20170225,2
20170225,4
20170225,4
20170225,8
20170225,7
20170225,6
20170225,11
20170225,9
20170225,4
20170225,15
20170225,0
20170225,2
20170225,1
20170225,3
20170225,0
20170225,1
20170225,1
20170225,1
20170225,1
20170225,1
20170225,0
20170225,1
20170225,1
20170225,1
20170225,16
20170225,17
20170225,7
20170225,13
20170225,9
20170225,8
20170225,8
20170225,16
20170225,11
20170225,11
20170225,8
20170225,11
20170225,9
20170225,8
20170225,5
20170225,4
20170225,4
20170225,7
20170225,5
20170225,5
20170225,10
20170225,6
20170225,3
20170225,1
20170225,2
20170225,3
20170225,3
20170225,4
20170225,10
20170225,11
20170225,11
20170225,6
20170225,12
20170225,8
20170225,8
20170225,14
20170225,9
20170225,7
20170225,8
20170225,9
20170225,11
20170225,6
20170225,12
20170225,15
20170225,11
20170225,6
20170225,13
20170225,10
20170225,13
20170225,15
20170225,12
20170225,12
20170225,9
20170225,11
20170225,15
20170225,9
20170225,13
20170225,14
20170225,21
20170225,19
20170225,8
20170225,12
20170225,5
20170225,12
20170225,14
20170225,10
20170225,12
20170225,17
20170225,9
20170225,15
20170225,11
20170225,17
20170225,15
20170225,8
20170225,13
20170225,6
20170225,7
20170225,13
20170225,15
20170225,17
20170225,7
20170225,15
20170225,12
20170225,7
20170225,3
20170225,4
20170225,5
20170225,5
20170225,7
20170225,5
20170225,9
20170225,10
20170225,6
20170225,2
20170225,9
20170225,5
20170225,5
20170225,12
20170225,16
20170225,12
20170225,17
20170225,18
20170225,16
20170225,6
20170225,17
20170225,16
20170225,16
20170225,22
20170225,12
20170225,20
20170225,14
20170225,11
20170225,5
20170225,2
20170225,3
20170225,0
20170225,2
20170225,4
20170225,4
20170225,1
20170225,3
20170225,0
20170225,3
20170225,3
20170225,2
20170225,1
20170225,10
20170225,13
20170225,20
20170225,21
20170225,16
20170225,5
20170225,14
20170225,12
20170225,20
20170225,14
20170225,19
20170225,16
20170225,13
20170225,10
20170225,10
20170225,16
20170225,20
20170225,23
20170225,15
20170225,5
20170225,14
20170225,16
20170225,17
20170225,15
20170225,17
20170225,16
20170225,16
20170225,11
20170225,7
20170225,7
20170225,8
20170225,11
20170225,8
20170225,13
20170225,5
20170225,7
20170225,10
20170225,8
20170225,9
20170225,15
20170225,5
20170225,7
20170225,11
20170225,8
20170225,6
20170225,7
20170225,7
20170225,11
20170225,8
20170225,6
20170225,10
20170225,13
20170225,12
20170225,10
20170225,8
20170225,7
20170225,2
20170225,1
20170225,4
20170225,8
20170225,8
20170225,8
20170225,8
20170225,8
20170225,11
20170225,10
20170225,10
20170225,7
20170225,2
20170225,1
20170225,11
20170225,10
20170225,9
20170225,10
20170225,8
20170225,12
20170225,15
20170225,10
20170225,3
20170225,7
20170225,14
20170225,8
20170225,2
20170225,5
20170225,5
20170225,15
20170225,13
20170225,9
20170225,15
20170225,12
20170225,16
20170225,4
20170225,10
20170225,9
20170225,8
20170225,12
20170225,6
20170225,2
20170225,9
20170225,9
20170225,11
20170225,12
20170225,8
20170225,11
20170225,10
20170225,20
20170225,14
20170225,19
20170225,14
20170225,11
20170225,12
20170225,9
20170225,0
20170225,0
20170225,1
20170225,3
20170225,5
20170225,3
20170225,4
20170225,3
20170225,2
20170225,1
20170225,3
20170225,2
20170225,2
20170225,2
20170225,18
20170225,25
20170225,21
20170225,26
20170225,27
20170225,9
20170225,18
20170225,19
20170225,22
20170225,26
20170225,17
20170225,16
20170225,22
20170225,14
20170225,6
20170225,14
20170225,12
20170225,7
20170225,8
20170225,4
20170225,6
20170225,12
20170225,10
20170225,12
20170225,9
20170225,8
20170225,5
20170225,11
20170225,18
20170225,10
20170225,12
20170225,8
20170225,14
20170225,16
20170225,19
20170225,16
20170225,16
20170225,10
20170225,19
20170225,16
20170225,16
20170225,23
20170225,13
20170225,8
20170225,13
20170225,15
20170225,14
20170225,10
20170225,17
20170225,18
20170225,18
20170225,15
20170225,14
20170225,13
20170225,15
20170225,22
20170225,10
20170225,7
20170225,13
20170225,7
20170225,8
20170225,3
20170225,11
20170225,14
20170225,10
20170225,10
20170225,11
20170225,11
20170225,8
20170225,8
20170225,6
20170225,14
20170225,17
20170225,12
20170225,11
20170225,10
20170225,12
20170225,10
20170225,15
20170225,9
20170225,18
20170225,15
20170225,7
20170225,6
20170225,12
20170225,15
20170225,11
20170225,15
20170225,12
20170225,17
20170225,15
20170225,19
20170225,19
20170225,18
20170225,17
20170225,19
20170225,8
20170225,19
20170225,10
20170225,31
20170225,24
20170225,32
20170225,30
20170225,26
20170225,29
20170225,30
20170225,22
20170225,35
20170225,42
20170225,35
20170225,33
20170225,26
20170225,5
20170225,12
20170225,16
20170225,17
20170225,14
20170225,20
20170225,15
20170225,16
20170225,18
20170225,20
20170225,21
20170225,16
20170225,14
20170225,9
20170225,9
20170225,11
20170225,12
20170225,10
20170225,11
20170225,14
20170225,13
20170225,11
20170225,16
20170225,17
20170225,11
20170225,13
20170225,15
20170225,14
20170225,8
20170225,13
20170225,20
20170225,9
20170225,14
20170225,13
20170225,11
20170225,16
20170225,12
20170225,20
20170225,12
20170225,10
20170225,17
20170225,21
20170225,6
20170225,9
20170225,5
20170225,4
20170225,10
20170225,10
20170225,5
20170225,6
20170225,6
20170225,11
20170225,8
20170225,7
20170225,6
20170225,4
20170225,24
20170225,27
20170225,37
20170225,34
20170225,34
20170225,38
20170225,32
20170225,36
20170225,32
20170225,36
20170225,42
20170225,44
20170225,30
20170225,31
20170225,11
20170225,14
20170225,17
20170225,10
20170225,18
20170225,10
20170225,11
20170225,8
20170225,14
20170225,13
20170225,12
20170225,11
20170225,16
20170225,19
20170225,11
20170225,11
20170225,10
20170225,3
20170225,10
20170225,6
20170225,10
20170225,12
20170225,13
20170225,10
20170225,10
20170225,12
20170225,11
20170225,10
20170225,4
20170225,4
20170225,4
20170225,6
20170225,7
20170225,6
20170225,4
20170225,3
20170225,4
20170225,5
20170225,5
20170225,4
20170225,4
20170225,4
20170226,16
20170226,13
20170226,14
20170226,10
20170226,9
20170226,12
20170226,7
20170226,13
20170226,4
20170226,8
20170226,3
20170226,5
20170226,0
20170226,1
20170226,2
20170226,5
20170226,4
20170226,1
20170226,3
20170226,4
20170226,2
20170226,2
20170226,2
20170226,1
20170226,0
20170226,2
20170226,0
20170226,0
20170226,7
20170226,10
20170226,12
20170226,5
20170226,6
20170226,8
20170226,7
20170226,5
20170226,7
20170226,6
20170226,7
20170226,8
20170226,3
20170226,1
20170226,13
20170226,9
20170226,10
20170226,14
20170226,10
20170226,10
20170226,12
20170226,11
20170226,11
20170226,8
20170226,6
20170226,10
20170226,5
20170226,3
20170226,3
20170226,1
20170226,3
20170226,4
20170226,5
20170226,4
20170226,6
20170226,1
20170226,3
20170226,2
20170226,2
20170226,3
20170226,1
20170226,2
20170226,6
20170226,5
20170226,7
20170226,3
20170226,5
20170226,3
20170226,7
20170226,3
20170226,5
20170226,4
20170226,6
20170226,3
20170226,6
20170226,6
20170226,5
20170226,3
20170226,5
20170226,4
20170226,3
20170226,4
20170226,3
20170226,6
20170226,6
20170226,4
20170226,0
20170226,4
20170226,2
20170226,1
20170226,4
20170226,0
20170226,3
20170226,5
20170226,1
20170226,5
20170226,2
20170226,6
20170226,5
20170226,3
20170226,4
20170226,3
20170226,1
20170226,4
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,0
20170226,9
20170226,8
20170226,10
20170226,5
20170226,5
20170226,13
20170226,4
20170226,9
20170226,2
20170226,3
20170226,7
20170226,4
20170226,2
20170226,5
20170226,9
20170226,8
20170226,10
20170226,13
20170226,2
20170226,5
20170226,13
20170226,11
20170226,8
20170226,5
20170226,5
20170226,8
20170226,7
20170226,4
20170226,8
20170226,2
20170226,4
20170226,4
20170226,4
20170226,6
20170226,5
20170226,6
20170226,8
20170226,5
20170226,4
20170226,5
20170226,2
20170226,1
20170226,13
20170226,9
20170226,11
20170226,7
20170226,11
20170226,12
20170226,13
20170226,7
20170226,9
20170226,11
20170226,4
20170226,4
20170226,5
20170226,6
20170226,3
20170226,4
20170226,7
20170226,12
20170226,7
20170226,6
20170226,6
20170226,2
20170226,3
20170226,6
20170226,3
20170226,4
20170226,5
20170226,7
20170226,6
20170226,8
20170226,6
20170226,6
20170226,4
20170226,7
20170226,5
20170226,8
20170226,3
20170226,9
20170226,6
20170226,7
20170226,1
20170226,4
20170226,2
20170226,2
20170226,2
20170226,3
20170226,0
20170226,0
20170226,2
20170226,1
20170226,1
20170226,1
20170226,3
20170226,0
20170226,2
20170226,1
20170226,21
20170226,19
20170226,20
20170226,15
20170226,14
20170226,11
20170226,12
20170226,17
20170226,11
20170226,8
20170226,5
20170226,11
20170226,5
20170226,8
20170226,6
20170226,4
20170226,4
20170226,9
20170226,4
20170226,2
20170226,2
20170226,7
20170226,11
20170226,7
20170226,1
20170226,4
20170226,4
20170226,0
20170226,2
20170226,11
20170226,5
20170226,6
20170226,7
20170226,7
20170226,3
20170226,9
20170226,12
20170226,12
20170226,6
20170226,6
20170226,8
20170226,7
20170226,2
20170226,12
20170226,8
20170226,8
20170226,8
20170226,7
20170226,3
20170226,11
20170226,14
20170226,16
20170226,8
20170226,7
20170226,8
20170226,7
20170226,15
20170226,16
20170226,9
20170226,12
20170226,15
20170226,12
20170226,14
20170226,10
20170226,8
20170226,16
20170226,9
20170226,8
20170226,8
20170226,9
20170226,8
20170226,8
20170226,7
20170226,10
20170226,6
20170226,8
20170226,8
20170226,13
20170226,14
20170226,8
20170226,9
20170226,11
20170226,6
20170226,8
20170226,3
20170226,7
20170226,11
20170226,5
20170226,9
20170226,7
20170226,6
20170226,4
20170226,5
20170226,7
20170226,7
20170226,3
20170226,6
20170226,5
20170226,24
20170226,15
20170226,21
20170226,21
20170226,15
20170226,12
20170226,10
20170226,14
20170226,11
20170226,15
20170226,19
20170226,14
20170226,10
20170226,4
20170226,1
20170226,1
20170226,4
20170226,4
20170226,3
20170226,0
20170226,4
20170226,2
20170226,0
20170226,2
20170226,6
20170226,1
20170226,2
20170226,0
20170226,12
20170226,12
20170226,11
20170226,12
20170226,19
20170226,6
20170226,18
20170226,12
20170226,16
20170226,12
20170226,14
20170226,9
20170226,10
20170226,7
20170226,13
20170226,12
20170226,14
20170226,11
20170226,16
20170226,6
20170226,19
20170226,11
20170226,16
20170226,12
20170226,15
20170226,12
20170226,12
20170226,7
20170226,7
20170226,1
20170226,10
20170226,6
20170226,10
20170226,5
20170226,11
20170226,5
20170226,4
20170226,8
20170226,7
20170226,7
20170226,5
20170226,4
20170226,3
20170226,5
20170226,9
20170226,5
20170226,5
20170226,14
20170226,11
20170226,6
20170226,8
20170226,6
20170226,4
20170226,1
20170226,4
20170226,4
20170226,7
20170226,6
20170226,9
20170226,3
20170226,7
20170226,5
20170226,6
20170226,4
20170226,4
20170226,5
20170226,0
20170226,0
20170226,1
20170226,3
20170226,6
20170226,11
20170226,12
20170226,8
20170226,8
20170226,11
20170226,4
20170226,9
20170226,10
20170226,7
20170226,1
20170226,8
20170226,6
20170226,6
20170226,3
20170226,12
20170226,15
20170226,9
20170226,4
20170226,12
20170226,5
20170226,6
20170226,6
20170226,7
20170226,7
20170226,7
20170226,6
20170226,7
20170226,7
20170226,9
20170226,10
20170226,15
20170226,14
20170226,13
20170226,9
20170226,11
20170226,11
20170226,9
20170226,9
20170226,11
20170226,9
20170226,11
20170226,0
20170226,1
20170226,3
20170226,3
20170226,7
20170226,2
20170226,1
20170226,3
20170226,2
20170226,3
20170226,1
20170226,1
20170226,0
20170226,1
20170226,24
20170226,25
20170226,32
20170226,26
20170226,27
20170226,17
20170226,16
20170226,24
20170226,18
20170226,18
20170226,16
20170226,17
20170226,10
20170226,7
20170226,10
20170226,5
20170226,5
20170226,10
20170226,6
20170226,7
20170226,9
20170226,8
20170226,11
20170226,7
20170226,8
20170226,10
20170226,5
20170226,7
20170226,10
20170226,19
20170226,18
20170226,21
20170226,19
20170226,15
20170226,12
20170226,12
20170226,17
20170226,13
20170226,16
20170226,13
20170226,14
20170226,16
20170226,10
20170226,19
20170226,14
20170226,19
20170226,17
20170226,15
20170226,9
20170226,12
20170226,19
20170226,13
20170226,10
20170226,15
20170226,12
20170226,14
20170226,6
20170226,10
20170226,3
20170226,10
20170226,12
20170226,15
20170226,7
20170226,11
20170226,8
20170226,7
20170226,6
20170226,7
20170226,4
20170226,4
20170226,7
20170226,8
20170226,13
20170226,14
20170226,15
20170226,14
20170226,14
20170226,11
20170226,8
20170226,12
20170226,7
20170226,5
20170226,6
20170226,1
20170226,14
20170226,16
20170226,24
20170226,18
20170226,14
20170226,16
20170226,21
20170226,17
20170226,17
20170226,11
20170226,13
20170226,14
20170226,10
20170226,14
20170226,22
20170226,21
20170226,22
20170226,27
20170226,29
20170226,27
20170226,21
20170226,21
20170226,24
20170226,20
20170226,20
20170226,10
20170226,19
20170226,11
20170226,10
20170226,10
20170226,16
20170226,8
20170226,16
20170226,11
20170226,15
20170226,14
20170226,12
20170226,12
20170226,5
20170226,2
20170226,10
20170226,8
20170226,12
20170226,9
20170226,10
20170226,10
20170226,17
20170226,11
20170226,19
20170226,6
20170226,11
20170226,10
20170226,8
20170226,3
20170226,4
20170226,8
20170226,15
20170226,21
20170226,15
20170226,12
20170226,14
20170226,17
20170226,17
20170226,15
20170226,9
20170226,11
20170226,14
20170226,11
20170226,14
20170226,11
20170226,5
20170226,6
20170226,8
20170226,7
20170226,3
20170226,10
20170226,7
20170226,4
20170226,3
20170226,2
20170226,2
20170226,2
20170226,6
20170226,2
20170226,23
20170226,22
20170226,32
20170226,33
20170226,36
20170226,24
20170226,31
20170226,32
20170226,25
20170226,30
20170226,23
20170226,21
20170226,15
20170226,13
20170226,11
20170226,19
20170226,13
20170226,12
20170226,14
20170226,14
20170226,13
20170226,14
20170226,8
20170226,10
20170226,16
20170226,9
20170226,9
20170226,13
20170226,8
20170226,9
20170226,4
20170226,8
20170226,9
20170226,10
20170226,5
20170226,5
20170226,8
20170226,3
20170226,6
20170226,14
20170226,4
20170226,7
20170226,3
20170226,5
20170226,5
20170226,0
20170226,6
20170226,2
20170226,8
20170226,6
20170226,6
20170226,1
20170226,2
20170226,1
20170226,0
20170226,1
20170227,7
20170227,12
20170227,5
20170227,9
20170227,10
20170227,8
20170227,4
20170227,9
20170227,4
20170227,5
20170227,5
20170227,2
20170227,2
20170227,2
20170227,7
20170227,3
20170227,1
20170227,2
20170227,2
20170227,3
20170227,3
20170227,4
20170227,1
20170227,4
20170227,4
20170227,1
20170227,3
20170227,5
20170227,25
20170227,10
20170227,7
20170227,9
20170227,10
20170227,11
20170227,9
20170227,9
20170227,14
20170227,9
20170227,10
20170227,10
20170227,9
20170227,9
20170227,6
20170227,4
20170227,9
20170227,4
20170227,7
20170227,14
20170227,11
20170227,8
20170227,14
20170227,9
20170227,10
20170227,12
20170227,9
20170227,11
20170227,4
20170227,4
20170227,2
20170227,6
20170227,7
20170227,4
20170227,4
20170227,4
20170227,2
20170227,3
20170227,7
20170227,6
20170227,7
20170227,4
20170227,8
20170227,6
20170227,6
20170227,0
20170227,5
20170227,3
20170227,5
20170227,8
20170227,7
20170227,9
20170227,2
20170227,10
20170227,4
20170227,6
20170227,6
20170227,6
20170227,6
20170227,6
20170227,3
20170227,2
20170227,6
20170227,5
20170227,8
20170227,5
20170227,5
20170227,1
20170227,7
20170227,3
20170227,6
20170227,0
20170227,3
20170227,3
20170227,3
20170227,4
20170227,4
20170227,5
20170227,5
20170227,9
20170227,5
20170227,2
20170227,3
20170227,1
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,0
20170227,5
20170227,4
20170227,2
20170227,9
20170227,5
20170227,8
20170227,5
20170227,9
20170227,8
20170227,5
20170227,5
20170227,4
20170227,3
20170227,5
20170227,9
20170227,6
20170227,6
20170227,4
20170227,7
20170227,15
20170227,12
20170227,10
20170227,16
20170227,4
20170227,11
20170227,9
20170227,6
20170227,9
20170227,2
20170227,1
20170227,7
20170227,3
20170227,2
20170227,6
20170227,2
20170227,4
20170227,7
20170227,2
20170227,3
20170227,7
20170227,6
20170227,5
20170227,5
20170227,7
20170227,2
20170227,4
20170227,7
20170227,6
20170227,10
20170227,13
20170227,10
20170227,9
20170227,13
20170227,5
20170227,14
20170227,6
20170227,3
20170227,8
20170227,6
20170227,8
20170227,4
20170227,5
20170227,2
20170227,9
20170227,5
20170227,3
20170227,14
20170227,11
20170227,9
20170227,8
20170227,5
20170227,4
20170227,8
20170227,7
20170227,7
20170227,6
20170227,6
20170227,11
20170227,5
20170227,7
20170227,12
20170227,15
20170227,6
20170227,8
20170227,2
20170227,3
20170227,2
20170227,5
20170227,3
20170227,1
20170227,3
20170227,1
20170227,3
20170227,7
20170227,2
20170227,1
20170227,4
20170227,0
20170227,10
20170227,10
20170227,8
20170227,13
20170227,11
20170227,10
20170227,6
20170227,20
20170227,18
20170227,9
20170227,19
20170227,12
20170227,8
20170227,8
20170227,8
20170227,5
20170227,8
20170227,4
20170227,4
20170227,5
20170227,5
20170227,2
20170227,9
20170227,5
20170227,8
20170227,3
20170227,3
20170227,3
20170227,14
20170227,9
20170227,9
20170227,4
20170227,8
20170227,9
20170227,11
20170227,14
20170227,8
20170227,9
20170227,7
20170227,6
20170227,10
20170227,9
20170227,19
20170227,10
20170227,8
20170227,6
20170227,9
20170227,9
20170227,13
20170227,17
20170227,9
20170227,13
20170227,11
20170227,7
20170227,13
20170227,9
20170227,5
20170227,12
20170227,6
20170227,7
20170227,8
20170227,8
20170227,18
20170227,16
20170227,10
20170227,13
20170227,12
20170227,12
20170227,18
20170227,8
20170227,18
20170227,7
20170227,10
20170227,10
20170227,11
20170227,16
20170227,20
20170227,17
20170227,22
20170227,15
20170227,18
20170227,12
20170227,16
20170227,9
20170227,5
20170227,6
20170227,8
20170227,8
20170227,8
20170227,7
20170227,5
20170227,6
20170227,10
20170227,6
20170227,10
20170227,7
20170227,8
20170227,9
20170227,20
20170227,14
20170227,18
20170227,22
20170227,20
20170227,13
20170227,11
20170227,18
20170227,15
20170227,24
20170227,21
20170227,23
20170227,13
20170227,13
20170227,0
20170227,1
20170227,1
20170227,0
20170227,1
20170227,2
20170227,2
20170227,4
20170227,1
20170227,3
20170227,4
20170227,0
20170227,2
20170227,3
20170227,7
20170227,9
20170227,9
20170227,13
20170227,17
20170227,15
20170227,5
20170227,11
20170227,7
20170227,12
20170227,7
20170227,17
20170227,20
20170227,10
20170227,9
20170227,12
20170227,11
20170227,15
20170227,16
20170227,16
20170227,4
20170227,11
20170227,8
20170227,14
20170227,9
20170227,18
20170227,18
20170227,10
20170227,7
20170227,12
20170227,8
20170227,9
20170227,11
20170227,8
20170227,11
20170227,6
20170227,9
20170227,13
20170227,10
20170227,12
20170227,5
20170227,1
20170227,11
20170227,14
20170227,12
20170227,16
20170227,13
20170227,10
20170227,5
20170227,8
20170227,11
20170227,7
20170227,16
20170227,9
20170227,8
20170227,3
20170227,7
20170227,14
20170227,6
20170227,5
20170227,8
20170227,8
20170227,9
20170227,4
20170227,7
20170227,7
20170227,2
20170227,1
20170227,2
20170227,2
20170227,10
20170227,11
20170227,7
20170227,14
20170227,9
20170227,8
20170227,14
20170227,10
20170227,11
20170227,9
20170227,10
20170227,8
20170227,7
20170227,5
20170227,10
20170227,16
20170227,7
20170227,17
20170227,11
20170227,20
20170227,11
20170227,10
20170227,10
20170227,8
20170227,8
20170227,6
20170227,13
20170227,4
20170227,14
20170227,7
20170227,10
20170227,4
20170227,8
20170227,12
20170227,8
20170227,11
20170227,12
20170227,10
20170227,15
20170227,11
20170227,12
20170227,11
20170227,3
20170227,2
20170227,3
20170227,3
20170227,1
20170227,0
20170227,0
20170227,0
20170227,5
20170227,2
20170227,3
20170227,2
20170227,0
20170227,1
20170227,30
20170227,23
20170227,17
20170227,17
20170227,32
20170227,17
20170227,26
20170227,31
20170227,25
20170227,25
20170227,24
20170227,30
20170227,25
20170227,10
20170227,16
20170227,6
20170227,8
20170227,4
20170227,9
20170227,9
20170227,12
20170227,12
20170227,13
20170227,10
20170227,14
20170227,14
20170227,9
20170227,5
20170227,14
20170227,17
20170227,10
20170227,14
20170227,16
20170227,14
20170227,12
20170227,21
20170227,14
20170227,16
20170227,21
20170227,25
20170227,24
20170227,18
20170227,11
20170227,13
20170227,14
20170227,13
20170227,10
20170227,17
20170227,13
20170227,19
20170227,18
20170227,21
20170227,18
20170227,19
20170227,16
20170227,18
20170227,4
20170227,8
20170227,5
20170227,4
20170227,10
20170227,8
20170227,11
20170227,10
20170227,14
20170227,9
20170227,11
20170227,8
20170227,11
20170227,12
20170227,13
20170227,16
20170227,13
20170227,8
20170227,14
20170227,18
20170227,11
20170227,13
20170227,9
20170227,14
20170227,16
20170227,13
20170227,5
20170227,9
20170227,14
20170227,19
20170227,18
20170227,10
20170227,9
20170227,15
20170227,14
20170227,16
20170227,12
20170227,17
20170227,21
20170227,15
20170227,18
20170227,15
20170227,35
20170227,32
20170227,19
20170227,28
20170227,29
20170227,23
20170227,24
20170227,22
20170227,15
20170227,29
20170227,25
20170227,26
20170227,29
20170227,18
20170227,15
20170227,19
20170227,16
20170227,8
20170227,12
20170227,16
20170227,19
20170227,10
20170227,15
20170227,15
20170227,10
20170227,9
20170227,4
20170227,6
20170227,10
20170227,9
20170227,16
20170227,11
20170227,13
20170227,15
20170227,10
20170227,8
20170227,12
20170227,15
20170227,9
20170227,11
20170227,10
20170227,13
20170227,15
20170227,18
20170227,14
20170227,11
20170227,16
20170227,19
20170227,14
20170227,15
20170227,16
20170227,15
20170227,20
20170227,10
20170227,14
20170227,18
20170227,10
20170227,8
20170227,10
20170227,13
20170227,7
20170227,9
20170227,6
20170227,6
20170227,7
20170227,10
20170227,8
20170227,4
20170227,5
20170227,4
20170227,36
20170227,35
20170227,44
20170227,31
20170227,30
20170227,44
20170227,38
20170227,26
20170227,27
20170227,22
20170227,39
20170227,25
20170227,25
20170227,19
20170227,11
20170227,16
20170227,12
20170227,12
20170227,17
20170227,16
20170227,12
20170227,10
20170227,14
20170227,11
20170227,21
20170227,10
20170227,15
20170227,21
20170227,11
20170227,6
20170227,10
20170227,6
20170227,3
20170227,11
20170227,11
20170227,10
20170227,16
20170227,14
20170227,13
20170227,12
20170227,7
20170227,11
